date,return_pct,day_range_pct,cir,breadth_ratio,volume_ratio,dispersion_ratio,concentration_ratio,sector_participation,vix_close,vix_change_pct,coincident_label,km_3,km_4,km_5,km_6,km_7,gmm_3,gmm_4,gmm_5,best_cluster
2025-05-05,0.47008424139616256,0.5140804909008775,0.48111332007952284,0.7484397503600576,0.8958460825017427,0.9006711289087517,0.9414638081860774,0.8333333333333334,18.34,0.4381161007666945,Range,1,1,2,1,1,1,0,3,2
2025-05-06,-0.333385797478869,0.7295033552642464,0.26876581388810056,0.11688931297709923,0.8941071745836923,0.8845586007259207,0.937607157599052,0.9166666666666666,19.0,3.598691384950925,Trend-Down,2,3,0,2,2,0,1,0,0
2025-05-07,0.14274229273656402,0.9404285995150342,0.846689895470395,0.6517985611510791,0.9984663756594802,1.1342553675083185,1.1702069340141423,0.8333333333333334,19.06,0.3157894736842026,Range,1,1,2,1,1,1,2,1,2
2025-05-08,-0.5758896389016388,1.2237474149082521,0.4160915670762459,0.2594724220623501,1.040586314597911,0.8905081243629042,0.9675621949936982,0.8333333333333334,21.01,10.230849947534114,Trend-Down,2,3,0,2,2,0,1,0,0
2025-05-09,-1.0950077861727414,0.9517660779740087,0.3161925601750547,0.31112176414189835,0.9457677073127669,0.9827962918649246,1.1035580992353766,0.8333333333333334,21.63,2.9509757258448177,Trend-Down,2,3,0,2,2,0,1,0,0
2025-05-12,3.8183105631456105,2.2706391651654814,0.9644844950967426,0.9465138490926457,1.0595635839530972,1.2112656746655999,0.8307005030342184,1.0,18.39,-14.979195561719827,Trend-Up,1,1,2,1,1,2,3,4,2
2025-05-13,-1.3895854313191403,1.7344532891752265,0.07236687778559371,0.6746526114039291,1.1231970193464094,0.9653302783500183,1.1237293801892367,0.75,18.2,-1.0331702011963095,Trend-Down,0,0,3,2,2,0,1,0,3
2025-05-14,0.3602764221357635,0.9405316436195873,0.5661637931034577,0.7816698656429942,1.1182747372105204,1.028387591237908,1.1265341725278613,0.8333333333333334,17.23,-5.329670329670321,Trend-Up,1,1,2,1,1,1,0,3,2
2025-05-15,1.6021470067175025,2.4810371038340735,0.9129141202959127,0.7164750957854407,1.2204757958912686,1.054613231312721,1.0072196460829679,1.0,16.89,-1.9733023795705185,Trend-Up,1,1,2,1,1,1,2,1,2
2025-05-16,-0.16878074862042292,0.46742979560188624,0.5707567336468541,0.6948176583493282,1.392692694018755,1.0799201191163021,1.5621776242953702,0.5,16.55,-2.013025458851392,Range,0,0,3,0,6,0,0,2,3
2025-05-19,-0.29716464560067823,0.5864796987025661,0.19685577580314023,0.6413826212193952,1.0682614105518906,1.155240975076605,0.9081860180056203,0.3333333333333333,17.36,4.894259818731106,Trend-Down,0,0,4,4,3,0,0,3,4
2025-05-20,-1.0484878003804265,1.3800493439043173,0.041685013943933126,0.22577565632458235,1.0719855700052767,1.0163927658603364,0.888584679612703,1.0,17.39,0.1728110599078514,Trend-Down,2,3,0,2,2,0,1,0,0
2025-05-21,0.5248360267218644,1.0512443856053961,0.4910868315123677,0.6585131894484413,0.9123357883187546,0.9199313028017343,0.9217271585361437,1.0,17.55,0.9200690051753835,Range,1,1,2,1,1,1,0,3,2
2025-05-22,-0.8211272515510792,1.1178519039240564,0.5354416575790624,0.41377649325626203,0.9850445672242307,1.088172264837377,1.0976204374417455,0.9166666666666666,17.26,-1.6524216524216429,Range,0,3,0,2,2,0,1,0,0
2025-05-23,0.9892440785543855,1.186972275144197,0.8105084745762786,0.6390361445783133,0.8861026304414268,1.1238299292124625,0.9383320444167774,0.9166666666666666,17.28,0.11587485515642815,Trend-Up,1,1,2,1,1,1,2,1,2
2025-05-26,0.5954979549875894,0.7147671207124501,0.5632344711807558,0.6320845341018252,0.8641121295429839,1.0508685358687155,0.8322448904594539,1.0,18.02,4.282407407407396,Trend-Up,1,1,2,1,1,1,0,3,2
2025-05-27,-0.699767810680707,1.4452473596442585,0.34030100334448493,0.4477468839884947,1.1079334476243368,0.8782513919584912,1.3580326746824158,0.75,18.54,2.885682574916748,Trend-Down,0,3,3,0,6,0,1,0,3
2025-05-28,-0.29706519725128944,0.5138885241662975,0.12106918238994785,0.4925588094095055,1.0397335013559255,0.9521691040718429,1.3699630754291294,0.5833333333333334,18.02,-2.8047464940668787,Trend-Down,0,0,3,0,6,0,0,0,3
2025-05-29,0.32784633440325894,0.8669705560208721,0.7259637714816526,0.526341227646206,0.9917665859717073,0.9668638694030912,0.8186229580267679,0.8333333333333334,16.42,-8.879023307436174,Trend-Up,1,1,2,1,1,1,2,1,2
2025-05-30,-0.333821918690802,0.5921044657322794,0.22722620266120394,0.4163855421686747,1.5141947372117153,1.0073083197907635,1.1782556134054298,0.6666666666666666,16.08,-2.0706455542022106,Trend-Down,0,0,3,0,6,2,3,2,3
2025-06-02,-0.13777388114276645,0.9234684382156123,0.8343921139101734,0.5362669245647969,0.9578028311491265,1.0545355689574167,0.8448794485765089,0.3333333333333333,17.16,6.7164179104477695,Range,0,0,4,4,3,0,0,3,4
2025-06-03,-0.7043849073092523,1.3973719058775476,0.11765563493220262,0.3743961352657005,1.0216815282727985,0.8829607499136229,0.8824289630868057,0.8333333333333334,16.56,-3.4965034965035002,Trend-Down,0,3,0,2,2,0,1,0,0
2025-06-04,0.31659366405216716,0.4622220778060262,0.788664323374346,0.5782082324455206,0.9704661934991679,1.1072774892227912,0.8643569445033934,0.9166666666666666,15.75,-4.891304347826075,Trend-Up,1,1,2,1,1,1,2,1,2
2025-06-05,0.5308648995540288,1.1585437297229595,0.48055797733218103,0.5911521633446767,1.018478114619292,0.8556892110528549,0.9874982440870903,0.75,15.08,-4.253968253968255,Range,0,0,4,1,1,1,0,3,4
2025-06-06,1.0187508333030282,1.4320252929142616,0.926127635805053,0.5676728334956183,1.0841072827674219,1.0052438795936123,0.8369133138306963,0.9166666666666666,14.63,-2.984084880636595,Trend-Up,1,1,2,1,1,1,2,1,2
2025-06-09,0.4005511327618061,0.33043596035564027,0.3140446051838479,0.7613028682547399,0.9533268060726469,1.0196802960065872,0.6943388020452178,0.9166666666666666,14.69,0.41011619958988277,Range,1,1,2,1,1,1,0,3,2
2025-06-10,0.004182733675395234,0.573010546023078,0.3392422662495639,0.5510004880429478,0.968585864668159,1.2130839502413,0.7725737137479736,0.5,14.02,-4.560925799863858,Range,0,0,4,4,4,0,0,3,4
2025-06-11,0.14798291126005836,0.5612257073989602,0.42593905031893164,0.5379377431906615,1.0091839497058601,1.0056251131271499,0.7520648287815593,0.5,13.67,-2.4964336661911557,Range,0,0,4,4,3,0,0,3,4
2025-06-12,-1.0071038207896121,1.4878536816644001,0.16824196597353333,0.18883495145631068,0.9452739737920929,0.8880824667385482,0.7486033142352237,1.0,14.02,2.560351133869787,Trend-Down,2,3,0,2,2,0,1,0,0
2025-06-13,-0.6814474329200237,1.1382117110192267,0.8729340678869728,0.2894736842105263,0.9122121160568406,0.9361232912264893,0.8364701794280879,0.75,15.08,7.560627674750364,Range,0,0,4,2,2,0,0,1,4
2025-06-16,0.9219777819132302,1.0562603972501152,0.9218216318785634,0.5357492654260528,0.7945945552632588,1.1813227941208373,0.7734689556611541,1.0,14.84,-1.5915119363395291,Trend-Up,1,1,2,1,1,1,2,1,2
2025-06-17,-0.37319864510051426,0.677372110053347,0.23581823581824218,0.2885181550539745,0.9155153705615681,0.8254794022465823,1.3762748095725006,0.9166666666666666,14.4,-2.96495956873315,Trend-Down,0,3,3,2,2,0,1,0,3
2025-06-18,-0.16637562667483063,0.7943720893678619,0.3125317097919787,0.3229783037475345,0.8060719379755072,0.7487203454338287,1.1035487121362841,0.8333333333333334,14.28,-0.8333333333333415,Range,0,0,4,2,2,0,1,0,4
2025-06-19,-0.0757696361243787,0.5231262541215738,0.4614494988434841,0.12979351032448377,0.8071061427734562,0.7800780034105519,0.7714540197026557,0.9166666666666666,14.26,-0.1400560224089631,Range,0,3,0,2,2,0,1,0,0
2025-06-20,1.287245520454161,1.403888119016897,0.9324918451283525,0.7118141374196737,1.3855565931314777,0.8207606109253321,1.1742290629520653,1.0,13.67,-4.137447405329597,Trend-Up,1,1,2,1,6,1,2,1,2
2025-06-23,-0.5594845574297902,0.9296449208910873,0.6334266637949687,0.46439169139465875,0.793923901759542,1.112553526244315,0.8961850698561868,0.6666666666666666,14.05,2.7798098024871987,Range,0,0,4,4,3,0,0,3,4
2025-06-24,0.29012610173835274,1.2697474679917826,0.14040880503143968,0.7309019221291276,0.9835181099750906,0.8374265077940417,0.8722935591737803,0.9166666666666666,13.64,-2.918149466192177,Range,1,1,2,1,1,0,0,3,2
2025-06-25,0.8001804798287937,0.5615028867388269,0.8444444444444495,0.8014778325123153,0.9014784204642043,0.9228414494332303,0.7543107295135693,1.0,12.96,-4.985337243401755,Trend-Up,1,1,2,1,1,1,2,1,2
2025-06-26,1.2052010814129765,1.1953501115503458,0.9466273739358239,0.529265873015873,1.030582181780523,0.8525837643175388,1.0011851371210612,0.75,12.59,-2.8549382716049454,Trend-Up,1,1,2,1,1,1,2,1,2
2025-06-27,0.34756741946846414,0.5095991075677377,0.8744737849215364,0.5673267326732673,1.3687598662811689,0.9139229604221226,0.8250261620242796,0.75,12.39,-1.5885623510722757,Trend-Up,1,1,2,1,1,1,2,1,2
2025-06-30,-0.47098424981862896,0.768309816377674,0.22315735781688428,0.6049382716049383,0.9624838712317713,0.9896008835609202,0.8568813574452376,0.5833333333333334,12.79,3.2284100080710143,Trend-Down,0,0,4,4,3,0,0,3,4
2025-07-01,0.09699397069802274,0.3586278179298334,0.43668122270741316,0.48192174343734523,0.9065878309273282,0.9480610379256669,0.8080763246044872,0.4166666666666667,12.53,-2.0328381548084473,Range,0,0,4,4,3,0,0,3,4
2025-07-02,-0.3460993352073727,0.901058404771066,0.32548506649226916,0.3698224852071006,0.9478911892348433,0.8693815924664698,1.0449611104803567,0.6666666666666666,12.45,-0.6384676775738285,Trend-Down,0,0,4,4,3,0,0,3,4
2025-07-03,-0.18897278948981633,0.799636296363363,0.10312576913610917,0.4778936910084451,0.8811197271876811,0.8167583400754662,0.9085989486576999,0.5833333333333334,12.39,-0.48192771084336616,Range,0,0,4,4,3,0,0,3,4
2025-07-04,0.2192455904870272,0.5443619653587783,0.9332611832611826,0.5405271009448036,0.8245650251724135,1.1214013250611923,1.0902597428049114,0.8333333333333334,12.32,-0.5649717514124353,Range,1,1,2,1,1,1,2,1,2
2025-07-07,0.0011782726522913123,0.32421753798902364,0.6547546941247698,0.36233316856154224,0.7253245766400253,0.9465786823062979,0.8622073782194344,0.3333333333333333,12.56,1.9480519480519431,Range,0,0,4,4,3,0,0,3,4
2025-07-08,0.2403647889149374,0.48545401116660913,0.7937853107344656,0.44808743169398907,0.869116669230233,0.8575771481009675,1.0540797270355347,0.5,12.2,-2.866242038216571,Range,0,0,4,4,3,0,0,3,4
2025-07-09,-0.18180037222059742,0.4881045371936921,0.41616405307598786,0.4858980702622464,0.9201122010125246,0.9482840039754654,0.8542251470715566,0.6666666666666666,11.94,-2.1311475409836023,Range,0,0,4,4,3,0,0,3,4
2025-07-10,-0.4743661706462121,0.7241103913390661,0.08061002178648904,0.4322033898305085,0.8450926024533111,0.9466572223935197,0.8434133378655251,0.8333333333333334,11.67,-2.2613065326633097,Trend-Down,0,0,4,2,2,0,1,0,4
2025-07-11,-0.8100886404196372,0.7691894782672689,0.10777978805892204,0.2749379652605459,0.9588697552254185,1.2034769245466095,1.1888321540512115,0.8333333333333334,11.82,1.285347043701801,Trend-Down,2,3,0,2,2,0,1,0,0
2025-07-14,-0.268590071113739,0.5946424370970678,0.5387194099899412,0.4720987654320988,0.954194483425416,1.0042929631076645,0.9950555142438707,0.25,11.98,1.3536379018612488,Range,0,0,4,4,3,0,0,3,4
2025-07-15,0.45251033597397683,0.6221274974400496,0.6848484848484756,0.7088482451804251,0.9412041341282482,1.0513273875507936,0.9027409203560374,1.0,11.48,-4.1736227045075065,Trend-Up,1,1,2,1,1,1,2,3,2
2025-07-16,0.06449487613013893,0.5324834751636618,0.6778398510242085,0.5868055555555556,0.9230731366731562,1.0921413286095614,0.9293928241141652,0.75,11.24,-2.0905923344947785,Range,1,1,2,1,4,1,0,3,2
2025-07-17,-0.39901555010400935,0.5469616449866437,0.0760829996359726,0.4616146607231303,0.9271332625098618,0.8906467608566491,1.0401777234892007,0.5833333333333334,11.24,0.0,Trend-Down,0,0,4,4,3,0,0,3,4
2025-07-18,-0.5696604536974181,0.9049438490251561,0.22018145607435557,0.3116947472745292,0.9341452905394053,1.1065369142316885,1.1304378598924552,0.75,11.39,1.3345195729537407,Trend-Down,0,3,0,2,2,0,1,0,0
2025-07-21,0.48981913138206323,0.9130873192059297,0.9096464426014818,0.4820108427796944,0.9164935178189751,0.9713548814682955,1.280220800194421,0.5833333333333334,11.2,-1.6681299385425952,Trend-Up,0,0,3,0,6,1,0,3,3
2025-07-22,-0.11876910568456855,0.5843764589460103,0.1730966200068423,0.3992075284794453,1.0146017889098558,0.9370807900946916,1.4824968750761764,0.9166666666666666,10.75,-4.01785714285714,Range,0,0,3,0,6,0,1,0,3
2025-07-23,0.6344544689137255,0.5868381714439788,0.9081081081081179,0.4940769990128332,0.9494133162301064,0.9642844224695091,1.085795531051465,0.75,10.52,-2.1395348837209394,Trend-Up,1,1,2,1,1,1,2,3,2
2025-07-24,-0.625696374688256,0.9079446654510168,0.19072731267852322,0.3210059171597633,1.0219743733179902,0.9609279909292723,1.2603913863429022,0.6666666666666666,10.72,1.9011406844106515,Trend-Down,0,0,3,0,2,0,0,0,3
2025-07-25,-0.8981689483323341,0.8213552361396305,0.1502450980392228,0.14187530682376043,1.0108651372356257,1.1776511590327103,1.0556199188427522,0.9166666666666666,11.28,5.223880597014907,Trend-Down,2,3,0,2,2,0,1,0,0
2025-07-28,-0.6284978056931179,0.9829463269167744,0.1413849958779992,0.19951100244498776,0.9722771553016623,0.9809091056697709,0.8764604922942669,0.8333333333333334,12.06,6.914893617021289,Trend-Down,2,3,0,2,2,0,1,0,0
2025-07-29,0.5680505978306938,1.0013657734749988,0.8951921142627133,0.7147766323024055,1.0055441182265723,1.0495857218882003,1.0465203619474985,1.0,11.53,-4.394693200663358,Trend-Up,1,1,2,1,1,1,2,1,2
2025-07-30,0.13677878901419138,0.5244407072204584,0.6375143843498233,0.5143139190523198,0.9587381876608486,1.0510094018921945,0.9193177348386997,0.5,11.21,-2.7753686036426584,Range,0,0,4,4,3,0,0,3,4
2025-07-31,-0.3488224726966971,1.298027523028381,0.41477449455676063,0.28501228501228504,1.1499790087129655,0.9360419757901061,0.9816103626262437,0.8333333333333334,11.54,2.943800178412115,Trend-Down,0,3,0,2,2,0,1,0,0
2025-08-01,-0.8195943613522938,1.0140299242632496,0.12163789642713371,0.19676945668135096,1.0068276061694388,1.0061575647454586,0.9479025569146405,0.9166666666666666,11.98,3.812824956672456,Trend-Down,2,3,0,2,2,0,1,0,0
2025-08-04,0.6407399039704442,0.73717527378629,0.9259259259259259,0.6377376889322282,0.8823646965208625,1.0691497444454423,0.7499506092138997,0.8333333333333334,11.97,-0.08347245409014992,Trend-Up,1,1,2,1,1,1,2,1,2
2025-08-05,-0.296083566755323,0.5793209206658916,0.41491596638655676,0.36138132295719844,0.9394945707526359,1.066234874097815,1.1287832198179655,0.8333333333333334,11.71,-2.172096908939014,Trend-Down,0,0,4,2,2,0,1,0,4
2025-08-06,-0.3056850936426825,0.537962578639389,0.26475037821482456,0.22593130140299952,0.9421979147263668,1.0026417078287722,1.0053637459884994,0.8333333333333334,11.96,2.1349274124679685,Trend-Down,0,3,0,2,2,0,1,0,0
2025-08-07,0.08932132073475874,1.179249598006189,0.8688157214273423,0.4531780688985929,1.0353090839734014,0.9526654856339125,1.3257980579154645,0.75,11.69,-2.2575250836120553,Range,1,1,3,0,6,1,2,1,3
2025-08-08,-0.9466928767307148,1.0179245011964717,0.10403225806451319,0.2768334142787761,1.0591999963940655,1.1075934478402987,1.592470702681902,1.0,12.03,2.9084687767322537,Trend-Down,2,3,3,0,6,0,1,0,3
2025-08-11,0.9101804763722576,1.030707686175126,0.9376479873717466,0.5663930468372766,0.8497336023961559,1.109110517396509,0.942060393852216,1.0,12.22,1.5793848711554537,Trend-Up,1,1,2,1,1,1,2,1,2
2025-08-12,-0.3971926028216277,0.9676405008289858,0.09179151719772216,0.4663763909046928,0.8428009671540121,1.1278296069385263,0.8316367516249921,0.5,12.23,0.08183306055646877,Trend-Down,0,0,4,4,3,0,0,3,4
2025-08-13,0.5388485506832019,0.5251966441031111,0.6504253673627147,0.5919845485272816,0.9435762266233252,1.1230977305272098,0.8923203561499294,0.75,12.14,-0.7358953393295176,Trend-Up,1,1,2,1,4,1,0,3,2
2025-08-14,0.04853905566151173,0.31159540909330813,0.44820846905534617,0.3546511627906977,0.9021356926035602,1.1053344156269416,0.9245355210948932,0.4166666666666667,12.36,1.812191103789118,Range,0,0,4,4,3,0,0,3,4
2025-08-18,0.9973083028504526,0.6799466976458185,0.14247709133905986,0.6920115495668913,1.1473628111108973,1.124515144314474,0.8529175300911557,0.75,12.34,-0.16181229773462036,Range,0,0,4,4,4,2,0,2,4
2025-08-19,0.41685174428538474,0.5552297478248193,0.7692862292718109,0.7109073359073359,0.946378714526481,0.9516262425290481,0.83143461439118,0.8333333333333334,11.79,-4.457050243111837,Trend-Up,1,1,2,1,1,1,2,3,2
2025-08-20,0.2798165780313777,0.634716603028676,0.7600628930817519,0.5643994211287988,1.0395046064271485,1.056006199881512,1.1264356890769056,0.5833333333333334,11.79,0.0,Range,0,0,3,4,3,1,0,3,3
2025-08-21,0.1325320202550495,0.3936811680869089,0.2921518987341625,0.48380860318994684,1.047604998372486,1.000037157656493,1.0645062312879812,0.5,11.37,-3.562340966921118,Range,0,0,4,4,3,0,0,3,4
2025-08-22,-0.85174664872677,0.9075154502796414,0.048515728843585425,0.34071222329162654,0.881779442728481,0.8755336531296033,0.8764445683438686,0.8333333333333334,11.73,3.16622691292876,Trend-Down,0,3,0,2,2,0,1,0,0
2025-08-25,0.3926401582623473,0.5094571997877291,0.5770440251572408,0.4644391408114558,0.8961800357178066,1.0263200659545293,0.8356259799191013,0.5,11.76,0.2557544757033181,Trend-Up,0,0,4,4,3,0,0,3,4
2025-08-26,-1.024121116239951,0.9309223637861,0.09758748098239706,0.16294536817102137,1.5614331633125753,0.965763453138278,1.6894660238875505,0.9166666666666666,12.19,3.656462585034004,Trend-Down,2,3,3,0,6,2,3,2,3
2025-08-28,-0.8544414566982406,0.902211755486545,0.08731056322100274,0.2590304182509506,1.0951689181633395,0.830251644748334,1.4330337371494781,1.0,12.18,-0.08203445447088065,Trend-Down,2,3,3,0,2,0,1,0,3
2025-08-29,-0.30223379549323415,0.6867442998176188,0.13204172876302722,0.39246542680019075,0.9594344573944613,1.157442826293077,1.0115680367539641,0.8333333333333334,11.75,-3.530377668308704,Trend-Down,0,0,4,2,2,0,1,0,4
2025-09-01,0.8114022069976246,0.8239577178523407,0.9480039428289828,0.7530805687203791,0.9031359228761084,1.2792765160406847,1.1214025983201175,0.8333333333333334,11.29,-3.9148936170212867,Trend-Up,1,1,2,1,4,1,2,1,2
2025-09-02,-0.1845681531611132,0.9509918794447428,0.2449197860962567,0.6254164683484055,0.9730581243234208,0.9578015408714111,0.9633785600867922,0.4166666666666667,11.4,0.9743135518157864,Range,0,0,4,4,3,0,0,3,4
2025-09-03,0.5510667382707668,0.824801082741077,0.892077507971547,0.700952380952381,1.021799465300574,0.8986948389235632,1.0371243187910344,0.8333333333333334,10.93,-4.122807017543861,Trend-Up,1,1,2,1,1,1,2,1,2
2025-09-04,0.07788776474253467,1.1019111112907958,0.09576224545954362,0.3323850165955429,1.092964564068273,0.8200204576104936,0.981192527500605,0.3333333333333333,10.85,-0.7319304666056681,Range,0,0,4,4,3,0,0,3,4
2025-09-05,0.02708789009593371,0.8518249060264339,0.5665480427046332,0.48904761904761906,0.8678998166407559,0.9505557931923981,0.9938783391747283,0.75,10.78,-0.6451612903225823,Range,0,0,4,4,3,1,0,3,4
2025-09-08,0.12994624307829383,0.5407063695977327,0.16125419932812293,0.5570216776625825,0.8661279227652089,1.093041630875098,0.9326428898543418,0.6666666666666666,10.84,0.5565862708719838,Range,0,0,4,4,3,0,0,3,4
2025-09-09,0.385296177514749,0.3128443096917369,0.7017994858611704,0.4719049794426679,0.8585242639859502,0.9175121572508306,0.7510600323566854,0.5833333333333334,10.69,-1.3837638376383743,Trend-Up,0,0,4,4,3,0,0,3,4
2025-09-10,0.42020861648826013,0.4831198369445582,0.4811438043928601,0.6334096109839817,1.0267577844575042,0.9580437051261517,0.8373780274366733,0.8333333333333334,10.54,-1.4031805425631427,Trend-Up,1,1,2,1,1,1,0,3,2
2025-09-11,0.12973959980939753,0.3885145268040944,0.6726711271230058,0.48964565117349285,1.0223933150980862,1.0118050080694652,1.1817687069927836,0.75,10.36,-1.7077798861480087,Range,0,0,3,0,6,1,0,3,3
2025-09-12,0.4339045410009845,0.4037588596002287,0.7490138067061108,0.5004604051565378,0.976197081554438,1.1664610704917853,0.9704968155416165,0.75,10.12,-2.316602316602323,Trend-Up,1,1,2,1,4,1,0,3,2
2025-09-15,-0.17838655729871533,0.3578095830740539,0.22798216276477773,0.562132851333032,0.8998503452374176,0.8736959536594309,0.7964886784114045,0.4166666666666667,10.4,2.7667984189723382,Range,0,0,4,4,3,0,0,3,4
2025-09-16,0.6777240598024648,0.7565642198018183,0.8832155014401528,0.6578827805542935,0.9747971701865478,1.0516562764269968,0.8016026917920916,0.9166666666666666,10.27,-1.2500000000000067,Trend-Up,1,1,2,1,1,1,2,1,2
2025-09-17,0.36114599965926253,0.2808894503607404,0.7716092761770953,0.5893260967887833,1.0810407483533797,1.0461055295834145,0.8061021699676293,0.75,10.25,-0.19474196689386325,Trend-Up,1,1,2,1,1,1,2,1,2
2025-09-18,0.3685316962919849,0.46885570886892786,0.7873322147650836,0.4988620846609012,1.0481092145071935,1.107456775117623,0.9356977837203007,0.6666666666666666,9.89,-3.5121951219512115,Trend-Up,0,1,4,4,4,1,0,3,4
2025-09-19,-0.3797652574773047,0.5729052534740611,0.28084079944865187,0.47731397459165154,1.451667523567366,1.1057841095322827,1.018626374657254,0.5,9.97,0.8088978766430666,Trend-Down,0,0,3,0,6,0,0,2,3
2025-09-22,-0.4923589600841827,0.716798235085226,0.28397453639634024,0.3318405732198836,1.0706018621955378,1.2832514227587584,1.1246666485677828,0.6666666666666666,10.56,5.917753259779346,Trend-Down,0,0,3,2,4,0,1,0,3
2025-09-23,-0.13034498766979485,0.7042253521126761,0.4787023977432922,0.37971274685816875,1.079408357847989,1.0625990306222477,0.9619828427411593,0.5833333333333334,10.63,0.6628787878787845,Range,0,0,4,4,3,0,0,3,4
2025-09-24,-0.4473668527384289,0.4884882008548456,0.24060457516340894,0.26225820962663066,0.9873177826606196,0.8121948149301371,0.8909515669679071,0.9166666666666666,10.52,-1.0348071495766775,Trend-Down,0,3,0,2,2,0,1,0,0
2025-09-25,-0.6626917136597243,0.8613607008197851,0.05853544776119024,0.23256860098965362,1.0417912660681012,0.7880128450979308,1.0717571330317819,0.9166666666666666,10.78,2.471482889733845,Trend-Down,2,3,0,2,2,0,1,0,0
2025-09-26,-0.9487422084822228,0.9699976069471452,0.10558227054150211,0.1203579418344519,1.0232041252020387,1.2395917824897937,0.9650282472581622,1.0,11.43,6.029684601113172,Trend-Down,2,3,0,2,2,0,1,0,0
2025-09-29,-0.08030923109995092,0.751373052052164,0.15505132360886523,0.42934051144010765,1.3712744891355833,0.9550800662774854,1.3557327940936468,0.3333333333333333,11.37,-0.5249343832021025,Range,0,0,3,0,6,0,0,3,3
2025-09-30,-0.0966109056663611,0.585508165014967,0.16238723108950764,0.46816143497757845,1.0446658528031971,0.8490599622700915,1.0432623009312783,0.5833333333333334,11.07,-2.638522427440626,Range,0,0,4,4,3,0,0,3,4
2025-10-01,0.9150342731531813,1.0549075345361427,0.8791984732824372,0.759375,1.0125702811293884,0.9713115512203334,1.1987268028277496,0.9166666666666666,10.29,-7.0460704607046125,Trend-Up,1,1,2,1,1,1,2,1,2
2025-10-03,0.2333278306350106,0.6316719724434358,0.9329093799682081,0.7073608617594255,1.1377165518208834,1.032130581751381,1.0703061001628618,0.8333333333333334,10.06,-2.235179786200181,Range,1,1,2,1,1,1,2,1,2
2025-10-06,0.7367163099912588,0.8545457808048172,0.9146056929538062,0.4294559929234852,0.9568546719273386,1.2470577982801045,0.9571174909627722,0.6666666666666666,10.19,1.2922465208747402,Trend-Up,1,1,2,1,4,1,2,1,2
2025-10-07,0.1222203834888802,0.5759051787655961,0.2213001383125831,0.42369121561668144,0.9719853638749472,0.9066849015018191,0.8986760913940581,0.5833333333333334,10.05,-1.3738959764474812,Range,0,0,4,4,3,0,0,3,4
2025-10-08,-0.24752770996043783,0.7346438474575933,0.2046195652173992,0.3456078083407276,0.8837775542517234,1.0127816937776308,0.8496001847212439,0.9166666666666666,10.31,2.5870646766169125,Range,0,3,0,2,2,0,1,0,0
2025-10-09,0.5416002060196767,0.6947477940417315,0.9002572163475241,0.5077536552946389,0.9145482504460687,0.9560799263503598,0.8163431872052936,1.0,10.12,-1.8428709990300773,Trend-Up,1,1,2,1,1,1,2,1,2
2025-10-10,0.4112096831838885,0.6877500212573742,0.7389304197814774,0.6323725055432372,0.928473723251975,1.1695919201348104,0.9320536648671651,0.8333333333333334,10.1,-0.19762845849802257,Trend-Up,1,1,2,1,4,1,2,3,2
2025-10-13,-0.2293818357270161,0.4558544595448987,0.6526086956521676,0.2905494505494505,0.9084458419108449,1.0161338542680318,1.1256064162175226,0.5833333333333334,11.01,9.009900990099018,Range,0,0,4,4,3,1,2,3,4
2025-10-14,-0.3244494566412959,0.993418305462207,0.3400720576461208,0.22393312802463705,1.0745540085190433,1.3188611951444762,1.3672480818213657,1.0,11.16,1.3623978201634968,Trend-Down,2,3,3,0,6,0,1,0,3
2025-10-15,0.7080789803344478,0.8126822661119902,0.7978620019436269,0.6635843240863056,0.9822780759425928,0.871650125407269,0.8212748469286241,0.9166666666666666,10.53,-5.645161290322587,Trend-Up,1,1,2,1,1,1,2,1,2
2025-10-16,1.0336228530360092,0.9714562659026976,0.8386642526654527,0.6198675496688741,1.0741980123721326,0.9241335164468971,0.9996142277635427,0.9166666666666666,10.87,3.228869895536568,Trend-Up,1,1,2,1,1,1,2,1,2
2025-10-17,0.486802968892297,1.0614608797795455,0.737449615243675,0.33157199471598414,1.0737699649868147,1.3195721394616753,1.005162967766368,0.5833333333333334,11.63,6.991720331186757,Trend-Up,0,0,3,4,4,1,2,2,3
2025-10-20,0.5184783264001958,0.532829782747075,0.39687726942629753,0.5985081175954365,0.9837213013002886,0.917779922688308,1.1034787799627506,0.6666666666666666,11.36,-2.3215821152192673,Range,0,0,4,4,3,0,0,3,4
2025-10-21,0.09847870712353934,0.41962069845294786,0.3942883463841507,0.8055801594331267,0.2003078283336352,0.6524042389562256,1.0369376449391132,0.75,11.3,-0.5281690140845008,Range,0,0,4,4,3,1,2,2,4
2025-10-23,0.0881377422821572,0.9337077176205226,0.11975180972078894,0.4067048963387737,1.189389055900457,0.9693185169260414,1.0018257468097778,0.6666666666666666,11.73,3.8053097345132736,Range,0,0,4,2,2,0,0,0,4
2025-10-24,-0.3717450582046533,0.8759398569110889,0.3405620712547045,0.3484982332155477,0.9067747315647624,0.7761828572212195,0.8603249052035451,0.75,11.59,-1.1935208866155178,Trend-Down,0,0,4,4,3,0,0,0,4
2025-10-27,0.6625276457008278,0.6891691266095564,0.7770326906957178,0.5175438596491229,0.9823315178476103,0.877534117257454,0.8223875889680604,0.8333333333333334,11.86,2.329594477998276,Trend-Up,1,1,2,1,1,1,2,1,2
