date,return_pct,cir,breadth_ratio,range_pct,range_ratio,vol_zscore,vix_level,vix_change_pct,label_e1,label_e2,label_e3
2025-02-12,-0.0011507554677138154,0.7128627111303592,0.3730750124192747,1.5029127477462914,1.4126356146504744,-0.2149985788531778,14.9,0.20174848688636615,Range,Range,Range
2025-02-13,-0.0006009915275381195,0.16111796136457396,0.4543197616683218,1.0563838932935004,0.9679151831002734,-0.2594082590006293,14.96,0.402684563758382,Range,Range,Range
2025-02-14,-0.004435249268390229,0.4302633412289272,0.10505450941526263,1.5650315644864188,1.3816802710611555,-0.49244282885421303,15.02,0.40106951871656804,Trend-Down,Trend-Down,Trend-Down
2025-02-17,0.0013192755977626813,0.9409045226130625,0.34489593657086226,1.0834295171933188,0.9525724242250202,-1.3261212041915504,15.72,4.660452729693754,Range,Range,Range
2025-02-18,-0.0006184803676038131,0.7528795811518286,0.22563087580405738,0.8324144813970616,0.7695019388628718,-1.1209355298049752,15.67,-0.31806615776082126,Range,Range,Range
2025-02-19,-0.0005404156842576668,0.5021267545725301,0.8015873015873016,1.0251647196822127,0.9383169364012004,-1.0520149146490922,15.42,-1.595405232929159,Range,Range,Range
2025-02-20,-0.0008612081332932675,0.9036903690369287,0.7388059701492538,0.4848744061815968,0.4496109913902077,-0.4375756947982763,14.68,-4.79896238651103,Range,Range,Range
2025-02-21,-0.0051171488861200265,0.3766816143497853,0.31576330183988066,0.8804214793011056,0.828406030399658,-0.40077780495865417,14.53,-1.021798365122617,Trend-Down,Trend-Down,Trend-Down
2025-02-24,-0.010640071240881177,0.23149078726967687,0.22150644202180378,0.6617642168458344,0.6252421897091641,-0.8583674990099205,14.44,-0.619408121128695,Trend-Down,Range,Trend-Down
2025-02-25,-0.000257168003866326,0.30206463195689837,0.34972677595628415,0.4940669828872663,0.4837956679876145,-0.16978093427056734,13.72,-4.986149584487531,Range,Range,Range
2025-02-27,-0.00011087679149179852,0.34938036224974817,0.16517857142857142,0.4652906070290277,0.46588057646613856,0.39696729503080597,13.31,-2.988338192419826,Range,Range,Range
2025-02-28,-0.01864489100711675,0.05745296671491225,0.1172106824925816,1.5616030951832114,1.4809417160492535,3.5069015184939514,13.91,4.507888805409466,Trend-Down,Trend-Down,Trend-Down
2025-03-03,-0.00024407110604895976,0.446174810200503,0.3144126357354393,1.1612031122142137,1.1039240125499594,0.1988841550721356,13.76,-1.0783608914450071,Range,Range,Range
2025-03-04,-0.0016569240437083188,0.8405126379494646,0.6274121721919842,0.6360196806089882,0.6061390732049455,-0.08603088931055237,13.83,0.5087209302325535,Range,Range,Range
2025-03-05,0.011531677583985545,0.8239070620605264,0.905679012345679,1.4643667766471427,1.4154811489154648,0.6008468043021689,13.67,-1.156905278380338,Trend-Up,Trend-Up,Trend-Up
2025-03-06,0.009284918051868374,0.9621699935608502,0.8173267326732673,1.3777073990782853,1.2926854645718537,1.4118779492605706,13.73,0.4389173372348232,Trend-Up,Trend-Up,Trend-Up
2025-03-07,0.0003459793210820461,0.5190771960958319,0.6258706467661691,0.7495843032923147,0.7107047138577929,0.37511394494859124,13.47,-1.8936635105608168,Range,Range,Range
2025-03-10,-0.004088238554484036,0.12616067823980584,0.14356191415885544,1.102834779588878,1.0421465610636065,0.44194864155745106,13.99,3.8604305864884836,Trend-Down,Trend-Down,Trend-Down
2025-03-11,0.0016740649056334878,0.8833172613307746,0.33119130004943154,0.9218638184008189,0.8809131935226878,1.0516518276162852,14.07,0.5718370264474526,Range,Range,Range
2025-03-12,-0.0012178914476462799,0.5686907403671555,0.32461766156882094,1.103001713357523,1.0886848809628478,1.2208885950469253,13.69,-2.7007818052594224,Range,Range,Range
2025-03-13,-0.003262054693932037,0.1098505810736143,0.30183077684314696,0.8067972782312107,0.8236943168738846,0.16962773978309384,13.28,-2.994886778670569,Trend-Down,Trend-Down,Trend-Down
2025-03-17,0.004980533280945831,0.6951083314719658,0.4111001964636542,0.9945021380574157,1.0249307479224306,-0.21739629439076352,13.42,1.0542168674698926,Trend-Up,Trend-Up,Trend-Up
2025-03-18,0.014463264286110888,0.9091260634184063,0.8764100049043649,1.1325067989822266,1.2118514005881118,-0.06178597756265184,13.21,-1.5648286140089396,Trend-Up,Trend-Up,Trend-Up
2025-03-19,0.003210083076774728,0.7506591337099647,0.8541973490427098,0.5795019993364647,0.6394739694353122,0.5030073953741634,13.3,0.681302043906129,Trend-Up,Trend-Up,Trend-Up
2025-03-20,0.012356161273987754,0.8926879505664294,0.6284448818897638,1.0467580684456883,1.1549624131696645,0.3369607925355553,12.6,-5.263157894736848,Trend-Up,Trend-Up,Trend-Up
2025-03-21,0.006888552067320308,0.8062245276028196,0.7783251231527094,1.1558688502124221,1.27359380898453,2.805073537093356,12.58,-0.15873015873015817,Trend-Up,Trend-Up,Trend-Up
2025-03-24,0.013188210908592346,0.816893732970022,0.6840039254170756,1.1634370106114755,1.2504116932232459,0.22839859125912143,13.7,8.903020667726548,Trend-Up,Trend-Up,Trend-Up
2025-03-25,0.0004353642582852757,0.2507457121551108,0.18077474892395984,1.1331444759206675,1.199986577331338,0.4444130029116051,13.64,-0.4379562043795526,Range,Range,Range
2025-03-26,-0.0076810464475161044,0.12341994382021737,0.1626132570338579,1.2125934299405807,1.236755254472814,-0.256423860436941,13.47,-1.2463343108504388,Trend-Down,Trend-Down,Trend-Down
2025-03-27,0.004474844434225966,0.767342582710779,0.5348615090735435,0.9929234336288437,0.9908109422749534,2.2228855351172743,13.3,-1.2620638455827726,Trend-Up,Trend-Up,Trend-Up
2025-03-28,-0.003077320865803923,0.3474874371859187,0.34272076372315036,0.8461118185664146,0.825289525251164,0.8256331458888001,12.72,-4.360902255639099,Trend-Down,Trend-Down,Trend-Down
2025-04-01,-0.015036555006834651,0.06833819241982338,0.6433666191155493,1.850796651946628,1.7479310204248035,0.8122794090280908,13.78,8.333333333333325,Trend-Down,Trend-Down,Trend-Down
2025-04-02,0.007193825353863481,0.9078569564082406,0.7425837320574162,0.8209631691621259,0.7914471645491138,0.29211957069328326,13.72,-0.4354136429608024,Trend-Up,Trend-Up,Trend-Up
2025-04-03,-0.003525148559832214,0.6490354698195321,0.7000955109837631,0.6911798228824855,0.6612148331018906,-0.480666138171435,13.6,-0.8746355685131268,Range,Range,Range
2025-04-04,-0.014866602724289302,0.13156053184044786,0.1044349070100143,1.5597405744298596,1.4608763213314528,1.719372181029439,13.76,1.17647058823529,Trend-Down,Trend-Down,Trend-Down
2025-04-07,-0.03243256223135693,0.8189477809346494,0.051683262209578,2.3028571944263887,2.0050484712168353,3.0532574905591914,22.79,65.625,Range,Range,Range
2025-04-08,0.0168873186051548,0.6215550603963848,0.8799240626483151,1.8918745021820886,1.5944427303920283,1.229160588723873,20.44,-10.311540149188236,Trend-Up,Trend-Up,Trend-Up
2025-04-09,-0.006065890569914023,0.3975747076656662,0.2992840095465394,0.5154213441135075,0.4427018425139513,0.38181457051225204,21.43,4.843444227005866,Trend-Down,Trend-Down,Trend-Down
2025-04-11,0.0191703703042303,0.5827133479212159,0.8849642004773269,1.0009396128970083,0.8726703330278033,0.45404706445759346,20.11,-6.159589360709283,Trend-Up,Trend-Up,Trend-Up
2025-04-15,0.021902398531663314,0.7533312674310528,0.9278252611585945,0.6916417865662399,0.6265654427897354,0.29367171617672994,16.13,-19.791148682247638,Trend-Up,Trend-Up,Trend-Up
2025-04-16,0.004657383335012311,0.9162712810494006,0.7310443490701002,0.7643831174372427,0.695897062393791,-0.13194966288197404,15.87,-1.6119032858028515,Trend-Up,Trend-Up,Trend-Up
2025-04-17,0.017683426347857356,0.9639247124433651,0.6378404204491162,2.4057035886406153,2.0870387546147255,1.2605654217228128,15.47,-2.520478890989275,Trend-Up,Trend-Up,Trend-Up
2025-04-21,0.011483482274811108,0.7761455054214743,0.8144774688398849,1.1850507035072686,1.0347448425624248,0.21438866911056056,15.52,0.3232062055591456,Trend-Up,Trend-Up,Trend-Up
2025-04-22,0.0017284580040661801,0.5583235638921501,0.641309581126625,0.7059139951794207,0.61324442607187,0.5628365069111508,15.23,-1.8685567010309212,Range,Range,Range
2025-04-23,0.00669087297892812,0.8731982452475507,0.5120307988450433,0.9838073570787006,0.8609015457382003,0.21598693701890004,15.96,4.793171372291538,Trend-Up,Trend-Up,Trend-Up
2025-04-24,-0.003380745983694311,0.231966590736522,0.4453012048192771,0.5431666989734565,0.4857761999169989,-0.33426095202235157,16.25,1.8170426065162948,Trend-Down,Trend-Down,Trend-Down
2025-04-25,-0.008551679197581596,0.369976816074187,0.08413461538461539,2.153136420077923,1.8274900257741165,-0.00342967407913779,17.16,5.600000000000005,Trend-Down,Trend-Down,Trend-Down
2025-04-28,0.012028195437896683,0.9116425842883288,0.5278044103547459,1.2374375732165948,1.056788563304635,-0.7910512704326149,16.94,-1.2820512820512775,Trend-Up,Trend-Up,Trend-Up
2025-04-29,0.00030622520911682827,0.2708208508088696,0.45616570327552985,0.6858166621808537,0.5982561317669044,-0.3764803636578496,17.37,2.5383707201888983,Range,Range,Range
2025-04-30,-7.191007542339811e-05,0.686170212765956,0.17483189241114314,0.8112039845156259,0.7122882349757395,0.4698340063001513,18.22,4.893494530800213,Range,Range,Range
2025-05-02,0.0005136803346730279,0.30856979894481756,0.4092664092664093,1.4402362537838862,1.2315716455785175,0.33392989215978636,18.26,0.2195389681668658,Range,Range,Range
2025-05-05,0.004700842413961626,0.48111332007952284,0.7484397503600576,0.5140804909008775,0.46648798538399483,-1.274102041361653,18.34,0.4381161007666945,Range,Range,Range
2025-05-06,-0.00333385797478869,0.26876581388810056,0.11688931297709923,0.7295033552642464,0.661441335899518,-1.1134293275359177,19.0,3.598691384950925,Trend-Down,Range,Trend-Down
2025-05-07,0.0014274229273656402,0.846689895470395,0.6517985611510791,0.9404285995150342,0.8431025144357385,-0.8082741229503936,19.06,0.3157894736842026,Range,Range,Range
2025-05-08,-0.005758896389016388,0.4160915670762459,0.2594724220623501,1.2237474149082521,1.1029732564723769,0.20355955075398385,21.01,10.230849947534114,Trend-Down,Trend-Down,Trend-Down
2025-05-09,-0.010950077861727414,0.3161925601750547,0.31112176414189835,0.9517660779740087,0.8952884709569987,-0.9520439354169982,21.63,2.9509757258448177,Trend-Down,Trend-Down,Trend-Down
2025-05-12,0.038183105631456105,0.9644844950967426,0.9465138490926457,2.2706391651654814,2.1584256593123734,-0.33096425641585964,18.39,-14.979195561719827,Trend-Up,Trend-Up,Trend-Up
2025-05-13,-0.013895854313191403,0.07236687778559371,0.6746526114039291,1.7344532891752265,1.534847298355519,0.665909646612562,18.2,-1.0331702011963095,Trend-Down,Trend-Down,Trend-Down
2025-05-14,0.003602764221357635,0.5661637931034577,0.7816698656429942,0.9405316436195873,0.8347650873894705,-0.61927559904658,17.23,-5.329670329670321,Trend-Up,Trend-Up,Trend-Up
2025-05-15,0.016021470067175025,0.9129141202959127,0.7164750957854407,2.4810371038340735,2.0661582681220807,2.061745884440117,16.89,-1.9733023795705185,Trend-Up,Trend-Up,Trend-Up
2025-05-16,-0.0016878074862042292,0.5707567336468541,0.6948176583493282,0.46742979560188624,0.39266708076619866,0.598820371840868,16.55,-2.013025458851392,Range,Range,Range
2025-05-19,-0.0029716464560067823,0.19685577580314023,0.6413826212193952,0.5864796987025661,0.5291904796353879,-2.040368279137052,17.36,4.894259818731106,Trend-Down,Range,Trend-Down
2025-05-20,-0.010484878003804265,0.041685013943933126,0.22577565632458235,1.3800493439043173,1.2201040482095935,0.6042983372667858,17.39,0.1728110599078514,Trend-Down,Trend-Down,Trend-Down
2025-05-21,0.005248360267218644,0.4910868315123677,0.6585131894484413,1.0512443856053961,0.9194247647245503,-0.5227979574728642,17.55,0.9200690051753835,Range,Range,Range
2025-05-22,-0.008211272515510792,0.5354416575790624,0.41377649325626203,1.1178519039240564,0.9635811171726495,0.671069299590564,17.26,-1.6524216524216429,Range,Range,Range
2025-05-23,0.009892440785543855,0.8105084745762786,0.6390361445783133,1.186972275144197,1.004554548163282,-1.4698671381911648,17.28,0.11587485515642815,Trend-Up,Trend-Up,Trend-Up
2025-05-26,0.005954979549875894,0.5632344711807558,0.6320845341018252,0.7147671207124501,0.645784961196891,-0.756855036801771,18.02,4.282407407407396,Trend-Up,Range,Trend-Up
2025-05-27,-0.00699767810680707,0.34030100334448493,0.4477468839884947,1.4452473596442585,1.283238854813049,2.2222800481921694,18.54,2.885682574916748,Trend-Down,Trend-Down,Trend-Down
2025-05-28,-0.0029706519725128944,0.12106918238994785,0.4925588094095055,0.5138885241662975,0.45818024637994603,2.9582916794303507,18.02,-2.8047464940668787,Trend-Down,Trend-Down,Trend-Down
2025-05-29,0.0032784633440325894,0.7259637714816526,0.526341227646206,0.8669705560208721,0.7730283826723844,-0.11617141600646101,16.42,-8.879023307436174,Trend-Up,Trend-Up,Trend-Up
2025-05-30,-0.0033382191869080202,0.22722620266120394,0.4163855421686747,0.5921044657322794,0.5461965636763417,3.4112885455009114,16.08,-2.0706455542022106,Trend-Down,Trend-Down,Trend-Down
2025-06-02,-0.0013777388114276645,0.8343921139101734,0.5362669245647969,0.9234684382156123,0.8347504891473292,-0.31749312345315533,17.16,6.7164179104477695,Range,Range,Range
2025-06-03,-0.007043849073092523,0.11765563493220262,0.3743961352657005,1.3973719058775476,1.2174731087365451,-0.06767987636004348,16.56,-3.4965034965035002,Trend-Down,Trend-Down,Trend-Down
2025-06-04,0.0031659366405216716,0.788664323374346,0.5782082324455206,0.4622220778060262,0.4124682856107262,-0.537709111722837,15.75,-4.891304347826075,Trend-Up,Range,Trend-Up
2025-06-05,0.005308648995540288,0.48055797733218103,0.5911521633446767,1.1585437297229595,1.041269495433666,0.20229557842194132,15.08,-4.253968253968255,Range,Range,Range
2025-06-06,0.010187508333030282,0.926127635805053,0.5676728334956183,1.4320252929142616,1.2703002350436807,-0.16108833412384987,14.63,-2.984084880636595,Trend-Up,Trend-Up,Trend-Up
2025-06-09,0.004005511327618061,0.3140446051838479,0.7613028682547399,0.33043596035564027,0.32187030120773036,-0.4607965076107803,14.69,0.41011619958988277,Range,Range,Range
2025-06-10,4.182733675395234e-05,0.3392422662495639,0.5510004880429478,0.573010546023078,0.5905414836405385,-0.2552051627868845,14.02,-4.560925799863858,Range,Range,Range
2025-06-11,0.0014798291126005836,0.42593905031893164,0.5379377431906615,0.5612257073989602,0.5902654311949731,-0.2607878335849247,13.67,-2.4964336661911557,Range,Range,Range
2025-06-12,-0.010071038207896121,0.16824196597353333,0.18883495145631068,1.4878536816644001,1.6350951560913134,-0.039234203364682065,14.02,2.560351133869787,Trend-Down,Trend-Down,Trend-Down
2025-06-13,-0.0068144743292002374,0.8729340678869728,0.2894736842105263,1.1382117110192267,1.198815458690183,-0.07914689787727537,15.08,7.560627674750364,Range,Range,Range
2025-06-16,0.009219777819132302,0.9218216318785634,0.5357492654260528,1.0562603972501152,1.0954063604240298,-0.16763318956516218,14.84,-1.5915119363395291,Trend-Up,Trend-Up,Trend-Up
2025-06-17,-0.0037319864510051426,0.23581823581824218,0.2885181550539745,0.677372110053347,0.7258499148468269,-0.5393290553478538,14.4,-2.96495956873315,Trend-Down,Range,Trend-Down
2025-06-18,-0.0016637562667483063,0.3125317097919787,0.3229783037475345,0.7943720893678619,0.8616487611886424,-0.5046363834211257,14.28,-0.8333333333333415,Range,Range,Range
2025-06-19,-0.000757696361243787,0.4614494988434841,0.12979351032448377,0.5231262541215738,0.5856125340045713,-0.22410518005907326,14.26,-0.1400560224089631,Range,Range,Range
2025-06-20,0.01287245520454161,0.9324918451283525,0.7118141374196737,1.403888119016897,1.5713935504000367,1.626067445840364,13.67,-4.137447405329597,Trend-Up,Trend-Up,Trend-Up
2025-06-23,-0.005594845574297902,0.6334266637949687,0.46439169139465875,0.9296449208910873,1.0225633458501815,-0.4109109417019512,14.05,2.7798098024871987,Range,Range,Range
2025-06-24,0.0029012610173835274,0.14040880503143968,0.7309019221291276,1.2697474679917826,1.4134118562142386,0.8525991142397366,13.64,-2.918149466192177,Range,Range,Range
2025-06-25,0.008001804798287937,0.8444444444444495,0.8014778325123153,0.5615028867388269,0.6280043417584142,-0.34242447260557735,12.96,-4.985337243401755,Trend-Up,Trend-Up,Trend-Up
2025-06-26,0.012052010814129765,0.9466273739358239,0.529265873015873,1.1953501115503458,1.3265572061506339,0.8363016723481206,12.59,-2.8549382716049454,Trend-Up,Trend-Up,Trend-Up
2025-06-27,0.0034756741946846414,0.8744737849215364,0.5673267326732673,0.5095991075677377,0.5694671461261932,2.6244577232234376,12.39,-1.5885623510722757,Trend-Up,Trend-Up,Trend-Up
2025-06-30,-0.00470984249818629,0.22315735781688428,0.6049382716049383,0.768309816377674,0.8605666878827115,-0.36279933779784546,12.79,3.2284100080710143,Trend-Down,Trend-Down,Trend-Down
2025-07-01,0.0009699397069802274,0.43668122270741316,0.48192174343734523,0.3586278179298334,0.4255566266739563,-0.4306937284254446,12.53,-2.0328381548084473,Range,Range,Range
2025-07-02,-0.003460993352073727,0.32548506649226916,0.3698224852071006,0.901058404771066,1.0376654224635182,0.032951633807214276,12.45,-0.6384676775738285,Trend-Down,Trend-Down,Trend-Down
2025-07-03,-0.0018897278948981633,0.10312576913610917,0.4778936910084451,0.799636296363363,0.936844289700025,-0.10256895245904869,12.39,-0.48192771084336616,Range,Range,Range
2025-07-04,0.002192455904870272,0.9332611832611826,0.5405271009448036,0.5443619653587783,0.6732322189704739,-1.0076217684995583,12.32,-0.5649717514124353,Trend-Up,Range,Range
2025-07-07,1.1782726522913123e-05,0.6547546941247698,0.36233316856154224,0.32421753798902364,0.4010152900742009,-0.9510405078542302,12.56,1.9480519480519431,Range,Range,Range
2025-07-08,0.002403647889149374,0.7937853107344656,0.44808743169398907,0.48545401116660913,0.604818042029719,-0.6741240649115914,12.2,-2.866242038216571,Trend-Up,Range,Range
2025-07-09,-0.0018180037222059742,0.41616405307598786,0.4858980702622464,0.4881045371936921,0.6095065374293992,-0.3053028946711647,11.94,-2.1311475409836023,Range,Range,Range
2025-07-10,-0.004743661706462121,0.08061002178648904,0.4322033898305085,0.7241103913390661,0.943073979428038,-0.41198520361941615,11.67,-2.2613065326633097,Trend-Down,Trend-Down,Trend-Down
2025-07-11,-0.008100886404196372,0.10777978805892204,0.2749379652605459,0.7691894782672689,1.0166195887801412,-0.09432123767822438,11.82,1.285347043701801,Trend-Down,Trend-Down,Trend-Down
2025-07-14,-0.00268590071113739,0.5387194099899412,0.4720987654320988,0.5946424370970678,0.8080944898954229,-0.00463451143646841,11.98,1.3536379018612488,Range,Range,Range
2025-07-15,0.004525103359739768,0.6848484848484756,0.7088482451804251,0.6221274974400496,0.8519484754606247,-0.16535748282281632,11.48,-4.1736227045075065,Trend-Up,Trend-Up,Trend-Up
2025-07-16,0.0006449487613013893,0.6778398510242085,0.5868055555555556,0.5324834751636618,0.7423381578401705,-0.275345910795624,11.24,-2.0905923344947785,Range,Range,Range
2025-07-17,-0.0039901555010400935,0.0760829996359726,0.4616146607231303,0.5469616449866437,0.7578767312255076,-0.09952088846203105,11.24,0.0,Trend-Down,Trend-Down,Trend-Down
2025-07-18,-0.005696604536974181,0.22018145607435557,0.3116947472745292,0.9049438490251561,1.2918810748999288,0.6634176027926846,11.39,1.3345195729537407,Trend-Down,Trend-Down,Trend-Down
2025-07-21,0.004898191313820632,0.9096464426014818,0.4820108427796944,0.9130873192059297,1.3110344926250883,0.48295338727379,11.2,-1.6681299385425952,Trend-Up,Trend-Up,Trend-Up
2025-07-22,-0.0011876910568456855,0.1730966200068423,0.3992075284794453,0.5843764589460103,0.8813263525305469,2.3100202165457002,10.75,-4.01785714285714,Range,Range,Range
2025-07-23,0.006344544689137255,0.9081081081081179,0.4940769990128332,0.5868381714439788,0.8889823254696455,0.11830155792449899,10.52,-2.1395348837209394,Trend-Up,Trend-Up,Trend-Up
2025-07-24,-0.00625696374688256,0.19072731267852322,0.3210059171597633,0.9079446654510168,1.3995325665785079,0.8563397250065109,10.72,1.9011406844106515,Trend-Down,Trend-Down,Trend-Down
2025-07-25,-0.00898168948332334,0.1502450980392228,0.14187530682376043,0.8213552361396305,1.2270123152339014,0.28105249175387653,11.28,5.223880597014907,Trend-Down,Trend-Down,Trend-Down
2025-07-28,-0.006284978056931179,0.1413849958779992,0.19951100244498776,0.9829463269167744,1.4390366877243075,0.031802728311530734,12.06,6.914893617021289,Trend-Down,Trend-Down,Trend-Down
2025-07-29,0.005680505978306938,0.8951921142627133,0.7147766323024055,1.0013657734749988,1.4087540560837888,0.37081319859670947,11.53,-4.394693200663358,Trend-Up,Trend-Up,Trend-Up
2025-07-30,0.0013677878901419138,0.6375143843498233,0.5143139190523198,0.5244407072204584,0.760135873922987,-0.1703197700755939,11.21,-2.7753686036426584,Range,Range,Range
2025-07-31,-0.003488224726966971,0.41477449455676063,0.28501228501228504,1.298027523028381,1.8122886133032714,1.3868009524136446,11.54,2.943800178412115,Trend-Down,Trend-Down,Trend-Down
2025-08-01,-0.008195943613522938,0.12163789642713371,0.19676945668135096,1.0140299242632496,1.3617602842695211,0.03965856468931434,11.98,3.812824956672456,Trend-Down,Trend-Down,Trend-Down
2025-08-04,0.006407399039704442,0.9259259259259259,0.6377376889322282,0.73717527378629,0.9698791974881591,-0.02475760025984837,11.97,-0.08347245409014992,Trend-Up,Trend-Up,Trend-Up
2025-08-05,-0.00296083566755323,0.41491596638655676,0.36138132295719844,0.5793209206658916,0.7561356596330475,-0.15175650583818567,11.71,-2.172096908939014,Trend-Down,Trend-Down,Trend-Down
2025-08-06,-0.003056850936426825,0.26475037821482456,0.22593130140299952,0.537962578639389,0.6985561235947672,-0.59767325759195,11.96,2.1349274124679685,Trend-Down,Range,Trend-Down
2025-08-07,0.0008932132073475874,0.8688157214273423,0.4531780688985929,1.179249598006189,1.4907231330626467,3.732723112485235,11.69,-2.2575250836120553,Range,Range,Range
2025-08-08,-0.009466928767307148,0.10403225806451319,0.2768334142787761,1.0179245011964717,1.2569850099469073,0.4797467845894922,12.03,2.9084687767322537,Trend-Down,Trend-Down,Trend-Down
2025-08-11,0.009101804763722576,0.9376479873717466,0.5663930468372766,1.030707686175126,1.2512962322848145,-0.27775112204537594,12.22,1.5793848711554537,Trend-Up,Trend-Up,Trend-Up
2025-08-12,-0.003971926028216277,0.09179151719772216,0.4663763909046928,0.9676405008289858,1.1473465039705462,-0.32099841602547874,12.23,0.08183306055646877,Trend-Down,Trend-Down,Trend-Down
2025-08-13,0.005388485506832019,0.6504253673627147,0.5919845485272816,0.5251966441031111,0.6268407082863656,-0.33245267621757213,12.14,-0.7358953393295176,Trend-Up,Trend-Up,Trend-Up
2025-08-14,0.0004853905566151173,0.44820846905534617,0.3546511627906977,0.31159540909330813,0.37762771073963386,-0.007334197081132425,12.36,1.812191103789118,Range,Range,Range
2025-08-18,0.009973083028504526,0.14247709133905986,0.6920115495668913,0.6799466976458185,0.8440513466648437,0.9722996632924139,12.34,-0.16181229773462036,Range,Range,Range
2025-08-19,0.004168517442853847,0.7692862292718109,0.7109073359073359,0.5552297478248193,0.7080775464883319,-0.1508850345758061,11.79,-4.457050243111837,Trend-Up,Trend-Up,Trend-Up
2025-08-20,0.002798165780313777,0.7600628930817519,0.5643994211287988,0.634716603028676,0.8091191287975165,0.23750020985973783,11.79,0.0,Trend-Up,Trend-Up,Range
2025-08-21,0.001325320202550495,0.2921518987341625,0.48380860318994684,0.3936811680869089,0.5088960177276182,-0.4180900711309572,11.37,-3.562340966921118,Range,Range,Range
2025-08-22,-0.0085174664872677,0.048515728843585425,0.34071222329162654,0.9075154502796414,1.1636719857698805,-0.5776395556159564,11.73,3.16622691292876,Trend-Down,Trend-Down,Trend-Down
2025-08-25,0.003926401582623473,0.5770440251572408,0.4644391408114558,0.5094571997877291,0.6690687215632684,-0.4811936560967134,11.76,0.2557544757033181,Trend-Up,Trend-Up,Trend-Up
2025-08-26,-0.01024121116239951,0.09758748098239706,0.16294536817102137,0.9309223637861,1.2140642522593992,3.5968821478568023,12.19,3.656462585034004,Trend-Down,Trend-Down,Trend-Down
2025-08-28,-0.008544414566982406,0.08731056322100274,0.2590304182509506,0.902211755486545,1.175094690677137,0.5145917080834741,12.18,-0.08203445447088065,Trend-Down,Trend-Down,Trend-Down
2025-08-29,-0.0030223379549323415,0.13204172876302722,0.39246542680019075,0.6867442998176188,0.8829760635848035,0.4694086070563436,11.75,-3.530377668308704,Trend-Down,Trend-Down,Trend-Down
2025-09-01,0.008114022069976246,0.9480039428289828,0.7530805687203791,0.8239577178523407,1.1024028470137481,-0.1925525206458543,11.29,-3.9148936170212867,Trend-Up,Trend-Up,Trend-Up
2025-09-02,-0.001845681531611132,0.2449197860962567,0.6254164683484055,0.9509918794447428,1.275336225004775,0.11431272993654998,11.4,0.9743135518157864,Range,Range,Range
2025-09-03,0.005510667382707668,0.892077507971547,0.700952380952381,0.824801082741077,1.105687088113247,0.5755538349439457,10.93,-4.122807017543861,Trend-Up,Trend-Up,Trend-Up
2025-09-04,0.0007788776474253467,0.09576224545954362,0.3323850165955429,1.1019111112907958,1.428066176759537,0.31639098553219497,10.85,-0.7319304666056681,Range,Range,Range
2025-09-05,0.0002708789009593371,0.5665480427046332,0.48904761904761906,0.8518249060264339,1.081989937365234,-0.44308941944105246,10.78,-0.6451612903225823,Range,Range,Range
2025-09-08,0.0012994624307829383,0.16125419932812293,0.5570216776625825,0.5407063695977327,0.7164059366225477,-0.4057848151122847,10.84,0.5565862708719838,Range,Range,Range
2025-09-09,0.00385296177514749,0.7017994858611704,0.4719049794426679,0.3128443096917369,0.43593982013279564,-0.16645514073492867,10.69,-1.3837638376383743,Trend-Up,Trend-Up,Trend-Up
2025-09-10,0.004202086164882601,0.4811438043928601,0.6334096109839817,0.4831198369445582,0.7021576872153845,-0.03442077137991191,10.54,-1.4031805425631427,Range,Range,Trend-Up
2025-09-11,0.0012973959980939753,0.6726711271230058,0.48964565117349285,0.3885145268040944,0.5893683172821585,-0.19836120154397796,10.36,-1.7077798861480087,Range,Range,Range
2025-09-12,0.004339045410009845,0.7490138067061108,0.5004604051565378,0.4037588596002287,0.6204016703121978,-0.18817083058765413,10.12,-2.316602316602323,Trend-Up,Trend-Up,Trend-Up
2025-09-15,-0.0017838655729871533,0.22798216276477773,0.562132851333032,0.3578095830740539,0.5466512279846465,-0.42210892045879084,10.4,2.7667984189723382,Range,Range,Range
2025-09-16,0.0067772405980246475,0.8832155014401528,0.6578827805542935,0.7565642198018183,1.1560116236832583,0.0448046456327208,10.27,-1.2500000000000067,Trend-Up,Trend-Up,Trend-Up
2025-09-17,0.0036114599965926253,0.7716092761770953,0.5893260967887833,0.2808894503607404,0.4397336258710551,0.28426271146438215,10.25,-0.19474196689386325,Trend-Up,Trend-Up,Trend-Up
2025-09-18,0.003685316962919849,0.7873322147650836,0.4988620846609012,0.46885570886892786,0.7458740711771645,0.31138029850915994,9.89,-3.5121951219512115,Trend-Up,Trend-Up,Trend-Up
2025-09-19,-0.003797652574773047,0.28084079944865187,0.47731397459165154,0.5729052534740611,0.8949608338987352,1.1338301738955172,9.97,0.8088978766430666,Trend-Down,Trend-Down,Trend-Down
2025-09-22,-0.004923589600841827,0.28397453639634024,0.3318405732198836,0.716798235085226,1.1299276008193828,0.04285760044206172,10.56,5.917753259779346,Trend-Down,Trend-Down,Trend-Down
2025-09-23,-0.0013034498766979485,0.4787023977432922,0.37971274685816875,0.7042253521126761,1.0915753171572822,0.31311676741343375,10.63,0.6628787878787845,Range,Range,Range
2025-09-24,-0.004473668527384289,0.24060457516340894,0.26225820962663066,0.4884882008548456,0.7796302488892984,-0.09905775330246892,10.52,-1.0348071495766775,Trend-Down,Trend-Down,Trend-Down
